 distance[ft], uprime[ft/s], vprime[ft/s], wprime[ft/s]
   3260.0000000000000      ,  0.14737273128359044      ,  -12.104244998242207      ,   4.5717789140358454     
   3280.0000000000000      ,   1.6572342833954625      ,  -12.614102598484553      ,   5.7656448668877829     
   3300.0000000000000      ,   1.7998239795453548      ,  -13.401984299697135      ,   5.3037102231960107     
   3320.0000000000000      ,   1.9822226095530757      ,  -13.608702588671802      ,   5.3596459875965996     
   3340.0000000000000      ,   1.6875552637781472      ,  -13.688653733122599      ,   5.6991251998643824     
   3360.0000000000000      ,   2.5765504067170917      ,  -11.463266615398872      ,   5.7571015548292239     
   3380.0000000000000      ,   2.9216439465079689      ,  -10.697609709450411      ,   6.4274309026492746     
   3400.0000000000000      ,   2.9032998115018525      ,  -11.841981244715596      ,   7.2930639036505180     
   3420.0000000000000      ,   1.2248924543026094      ,  -10.818697081818735      ,   7.7729959794228751     
   3440.0000000000000      ,   1.0522101202605496      ,  -9.6407623807110081      ,   6.2493429872674966     
   3460.0000000000000      ,  0.30115300039033571      ,  -9.2360155894556950      ,   5.7021169864857768     
   3480.0000000000000      ,   7.4753728523474700E-002 ,  -8.9867066447140775      ,   4.9601356331528432     
   3500.0000000000000      ,  -1.2842656980036926      ,  -8.9796014983960717      ,   5.8732571019563800     
   3520.0000000000000      , -0.19776119003259349      ,  -9.5858938327396146      ,   5.3637583124297663     
   3540.0000000000000      , -0.92384443957929929      ,  -9.2389702485427652      ,   5.9357710029274013     
   3560.0000000000000      , -0.81788651278780355      ,  -8.5552079556415830      ,   4.9483631123524034     
   3580.0000000000000      ,  -2.1804121191671677      ,  -8.3984810742177043      ,   5.0200359112191073     
   3600.0000000000000      ,  -2.5427770281858630      ,  -8.0303416055689283      ,   4.2456200021927826     
   3620.0000000000000      ,  -1.3858776727587032      ,  -8.5985576942794442      ,   4.4833279202175129     
   3640.0000000000000      ,  -2.2995673288468716      ,  -8.1642836119842830      ,   3.5090696818108285     
   3660.0000000000000      , -0.96693807938201837      ,  -9.2597293651952803      ,   4.2681953582337746     
   3680.0000000000000      ,  -1.5290635390116982      ,  -9.3612764729299389      ,   5.4785456132034609     
   3700.0000000000000      ,  -2.6060524612852558      ,  -9.4258726542699307      ,   6.4824580413561925     
   3720.0000000000000      ,  -2.7553613363677494      ,  -8.6636287344073093      ,   5.6894371914546333     
   3740.0000000000000      ,  -2.4267317745928296      ,  -8.1599284056726926      ,   7.2085968702712959     
   3760.0000000000000      ,  -2.1992656158217176      ,  -6.8970445740494304      ,   7.4903406137592095     
   3780.0000000000000      ,  -1.6714513542340956      ,  -7.6041066037512861      ,   6.8227372633761556     
   3800.0000000000000      , -0.66548546945515319      ,  -7.0500592361315420      ,   7.1200443231480417     
   3820.0000000000000      , -0.80884893001806868      ,  -8.4936087984120086      ,   8.9094970592387153     
   3840.0000000000000      , -0.49351587110333212      ,  -9.1561445684700615      ,   8.2480418097471357     
   3860.0000000000000      ,  0.18484855620798540      ,  -9.3472900998065693      ,   8.9887221264958939     
   3880.0000000000000      ,  -2.9403704190431684E-002 ,  -8.5016832971204028      ,   8.1636043326683225     
   3900.0000000000000      ,  0.45557531989371503      ,  -6.5064197160503214      ,   7.7841311286078101     
   3920.0000000000000      ,  0.64707218957765467      ,  -7.6589396556876261      ,   7.6083075002052905     
   3940.0000000000000      ,   1.3665116810761100      ,  -6.5887105765656218      ,   7.0084053417842869     
   3960.0000000000000      ,   1.8224136993965609      ,  -5.5923990646091681      ,   6.0631478333846847     
   3980.0000000000000      ,  0.53143476776563170      ,  -6.1674270645984022      ,   4.7305201658059204     
   4000.0000000000000      ,  -1.1469242716086510      ,  -7.4176317888274612      ,   4.8273822775035873     
   4020.0000000000000      ,  -2.5916693853407140      ,  -7.4939242697881694      ,   4.3563544331738457     
   4040.0000000000000      ,  -1.3389334968267299      ,  -5.7172271573919504      ,   4.2295317205197520     
   4060.0000000000000      ,  -1.9641935131862924      ,  -6.0219090752873692      ,   5.0407020278709460     
   4080.0000000000000      ,  -1.1276846647880283      ,  -5.6325765815396709      ,   5.5402812158514632     
   4100.0000000000000      , -0.34449565289657597      ,  -3.4978231983992534      ,   7.9802966447835413     
   4120.0000000000000      ,  -1.8820787988582044      ,  -4.4248343204280305      ,   7.2819067231374079     
