     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_speed[ft/s] , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  2.618000000011E+03,  1.000000000000E-02,  4.458021094177E+02, -9.537822988126E-02,  3.618212979499E+01, -1.048941173475E-03,  4.864819523161E-05,  2.589647271792E-03, -2.360816553082E+05,  4.682591697385E+05, -9.787803885554E+02, -7.050876383513E-01, -4.161771149711E-02, -1.561385156387E-02,  7.077256502157E-01,  4.905332158159E-03, -7.977591171850E+00, -6.179627374076E-02,  7.769058799195E-02, -7.759123147356E-05,  9.943778427652E-04,  8.773566971052E-04, -3.287109241259E-05,  4.899496624575E-03, -7.977516409191E+00, -6.173027921620E-02,  7.764686639212E-02,  5.000176272668E+02,  2.639813303691E+02,  2.696889537973E+02,  4.500000000000E+01 
                F16,  2.620000000011E+03,  1.000000000000E-02,  4.460377692074E+02, -9.395115232243E-02,  3.616262497170E+01, -1.002186642388E-03,  4.245763289234E-05,  2.473695747448E-03, -2.361841603354E+05,  4.672644033675E+05, -9.788586192775E+02, -7.069183857632E-01, -4.096629302536E-02, -1.626621942188E-02,  7.059203700216E-01,  4.751879527769E-03, -7.975640346782E+00, -6.005459658953E-02,  7.762603879904E-02, -7.535863866244E-05,  9.502424396602E-04,  8.585050898714E-04, -3.168160233362E-05,  4.746211913413E-03, -7.975568902678E+00, -5.999002062831E-02,  7.758390280630E-02,  5.000169989475E+02,  2.642501611979E+02,  2.699879219303E+02,  4.500000000000E+01 
                F16,  2.622000000011E+03,  1.000000000000E-02,  4.462641329595E+02, -9.247567351364E-02,  3.614397739199E+01, -9.575132037618E-04,  3.689979734959E-05,  2.362935364863E-03, -2.362821008114E+05,  4.662691783909E+05, -9.789283914770E+02, -7.086623070592E-01, -4.034090569132E-02, -1.688670054767E-02,  7.041911567367E-01,  4.602848398426E-03, -7.973776237165E+00, -5.835071412561E-02,  7.756384364717E-02, -7.318426883426E-05,  9.079504437976E-04,  8.396939671257E-04, -3.051578032209E-05,  4.597344323991E-03, -7.973707972913E+00, -5.828755363283E-02,  7.752326335957E-02,  5.000163863214E+02,  2.645070947682E+02,  2.702734981766E+02,  4.500000000000E+01 
                F16,  2.624000000011E+03,  1.000000000000E-02,  4.464815016421E+02, -9.095841283074E-02,  3.612615217405E+01, -9.148276645204E-04,  3.191651567171E-05,  2.257132441890E-03, -2.363756768612E+05,  4.652735347116E+05, -9.789904935509E+02, -7.103237050143E-01, -3.974066783363E-02, -1.747695435860E-02,  7.025350307858E-01,  4.458123299302E-03, -7.971995155941E+00, -5.668451252232E-02,  7.750396073318E-02, -7.106677361663E-05,  8.674875016169E-04,  8.209552626908E-04, -2.936923074331E-05,  4.452778486835E-03, -7.971929933935E+00, -5.662276200470E-02,  7.746491060137E-02,  5.000157873020E+02,  2.647526532188E+02,  2.705462837839E+02,  4.500000000000E+01 
                F16,  2.626000000011E+03,  1.000000000000E-02,  4.466901741222E+02, -8.940550967220E-02,  3.610911418118E+01, -8.740410624508E-04,  2.745224880927E-05,  2.156063918139E-03, -2.364650800709E+05,  4.642775087876E+05, -9.790456519630E+02, -7.119066536286E-01, -3.916471181235E-02, -1.803854626227E-02,  7.009491085070E-01,  4.317591421519E-03, -7.970293463362E+00, -5.505581703728E-02,  7.744635080599E-02, -6.900483459753E-05,  8.288189332392E-04,  8.023177860913E-04, -2.824344851888E-05,  4.312401692286E-03, -7.970231148643E+00, -5.499546883796E-02,  7.740880221578E-02,  5.000152009153E+02,  2.649873359358E+02,  2.708068526908E+02,  4.500000000000E+01 
                F16,  2.628000000011E+03,  1.000000000000E-02,  4.468904463911E+02, -8.782265345527E-02,  3.609282871518E+01, -8.350684654831E-04,  2.345541758428E-05,  2.059516874046E-03, -2.365504938288E+05,  4.632811339254E+05, -9.790945367934E+02, -7.134150114687E-01, -3.861218442200E-02, -1.857295212037E-02,  6.994306013286E-01,  4.181142620194E-03, -7.968667614352E+00, -5.346439809102E-02,  7.739096785241E-02, -6.699711122232E-05,  7.918854051707E-04,  7.838074164442E-04, -2.714321583404E-05,  4.176103896385E-03, -7.968608076458E+00, -5.340544260979E-02,  7.735488537654E-02,  5.000146273820E+02,  2.652116205372E+02,  2.710557527903E+02,  4.500000000000E+01 
                F16,  2.630000000011E+03,  1.000000000000E-02,  4.470826104412E+02, -8.621511188038E-02,  3.607726222721E+01, -7.978287934412E-04,  1.987935551875E-05,  1.967288070040E-03, -2.366320936555E+05,  4.622844405482E+05, -9.791377635055E+02, -7.148524341419E-01, -3.808224816183E-02, -1.908156349811E-02,  6.979768145941E-01,  4.048669467904E-03, -7.967114203015E+00, -5.190997693391E-02,  7.733775534300E-02, -6.504223809868E-05,  7.566091273044E-04,  7.654473185931E-04, -2.607385835308E-05,  4.043777774477E-03, -7.967057317357E+00, -5.185240283114E-02,  7.730309656346E-02,  5.000140677257E+02,  2.654259638143E+02,  2.712935071392E+02,  4.500000000000E+01 
                F16,  2.632000000011E+03,  1.000000000000E-02,  4.472669531205E+02, -8.458775747874E-02,  3.606238279408E+01, -7.622446510033E-04,  1.668259255564E-05,  1.879183504428E-03, -2.367100475237E+05,  4.612874564426E+05, -9.791758936152E+02, -7.162223859632E-01, -3.757408296493E-02, -1.956569331609E-02,  6.965851461089E-01,  3.920067283375E-03, -7.965629989272E+00, -5.039223086339E-02,  7.728664725049E-02, -6.313884864159E-05,  7.229044605885E-04,  7.472581728769E-04, -2.503932185505E-05,  3.915318748105E-03, -7.965575637709E+00, -5.033602524667E-02,  7.725336491079E-02,  5.000135232261E+02,  2.656308026335E+02,  2.715206151143E+02,  4.500000000000E+01 
                F16,  2.634000000011E+03,  1.000000000000E-02,  4.474437552005E+02, -8.294509249980E-02,  3.604816028235E+01, -7.282421650568E-04,  1.382851907962E-05,  1.795017989426E-03, -2.367845161658E+05,  4.602902069853E+05, -9.792094361067E+02, -7.175281508798E-01, -3.708688792026E-02, -2.002658142922E-02,  6.952530844777E-01,  3.795234103619E-03, -7.964211904291E+00, -4.891079797945E-02,  7.723757177937E-02, -6.128560487007E-05,  6.906877481666E-04,  7.292584027970E-04, -2.404138939086E-05,  3.790624954902E-03, -7.964159974970E+00, -4.885594657306E-02,  7.720561673319E-02,  5.000129949611E+02,  2.658265548018E+02,  2.717375535131E+02,  4.500000000000E+01 
                F16,  2.636000000011E+03,  1.000000000000E-02,  4.476132907632E+02, -8.129127223335E-02,  3.603456625478E+01, -6.957508239418E-04,  1.128467383111E-05,  1.714614745151E-03, -2.368556533725E+05,  4.592927153505E+05, -9.792388503364E+02, -7.187728427094E-01, -3.661988264147E-02, -2.046539976383E-02,  6.939782072885E-01,  3.674070601930E-03, -7.962857039627E+00, -4.746528149767E-02,  7.719045563984E-02, -5.948122011184E-05,  6.598834484859E-04,  7.114643864485E-04, -2.307986162423E-05,  3.669597164902E-03, -7.962807426365E+00, -4.741176879627E-02,  7.715977938467E-02,  5.000124835592E+02,  2.660136198952E+02,  2.719447776027E+02,  4.500000000000E+01 
                F16,  2.638000000011E+03,  1.000000000000E-02,  4.477758268895E+02, -7.963012688196E-02,  3.602157373671E+01, -6.647033191182E-04,  9.021937464221E-06,  1.637805011558E-03, -2.369236062787E+05,  4.582950027006E+05, -9.792645502591E+02, -7.199594147461E-01, -3.617230813088E-02, -2.088325683777E-02,  6.927581791843E-01,  3.556479972310E-03, -7.961562628410E+00, -4.605525366153E-02,  7.714522734424E-02, -5.772446948719E-05,  6.304259914609E-04,  6.938906437536E-04, -2.215327601831E-05,  3.552138664190E-03, -7.961515229942E+00, -4.600306306967E-02,  7.711578352369E-02,  5.000119891653E+02,  2.661923800522E+02,  2.721427221157E+02,  4.500000000000E+01 
                F16,  2.640000000011E+03,  1.000000000000E-02,  4.479316235623E+02, -7.796518210103E-02,  3.600915696043E+01, -6.350353912058E-04,  7.013843761684E-06,  1.564427678156E-03, -2.369885156409E+05,  4.572970883604E+05, -9.792869093189E+02, -7.210906687760E-01, -3.574342716160E-02, -2.128120167062E-02,  6.915907498473E-01,  3.442367804397E-03, -7.960326026312E+00, -4.468025930481E-02,  7.710181889891E-02, -5.601418939493E-05,  6.022583992131E-04,  6.765499981732E-04, -2.125972781477E-05,  3.438155129880E-03, -7.960280745654E+00, -4.462937326442E-02,  7.707356372406E-02,  5.000115115544E+02,  2.663632007332E+02,  2.723318021961E+02,  4.500000000000E+01 
                F16,  2.642000000011E+03,  1.000000000000E-02,  4.480809336800E+02, -7.629967831131E-02,  3.599729116687E+01, -6.066856824820E-04,  5.236107671853E-06,  1.494328931107E-03, -2.370505161030E+05,  4.562989899759E+05, -9.793062652783E+02, -7.221692635407E-01, -3.533252430686E-02, -2.166022720700E-02,  6.904737519128E-01,  3.331641967550E-03, -7.959144697126E+00, -4.333981911254E-02,  7.706016601889E-02, -5.434926967898E-05,  5.753293655923E-04,  6.594537163415E-04, -2.039749089258E-05,  3.327554514803E-03, -7.959101441146E+00, -4.329021921989E-02,  7.703305792426E-02,  5.000110503006E+02,  2.665264314452E+02,  2.725124142999E+02,  4.500000000000E+01 
                F16,  2.644000000011E+03,  1.000000000000E-02,  4.482240030961E+02, -7.463658887168E-02,  3.598595249458E+01, -5.795955972838E-04,  3.666367110764E-06,  1.427361917098E-03, -2.371097364527E+05,  4.553007236595E+05, -9.793229244559E+02, -7.231977226842E-01, -3.493890577301E-02, -2.202127341180E-02,  6.894050988244E-01,  3.224212513755E-03, -7.958016204412E+00, -4.203343261936E-02,  7.702020741577E-02, -5.272864342818E-05,  5.495903313018E-04,  6.426116310032E-04, -1.956531804883E-05,  3.220246951175E-03, -7.957974883631E+00, -4.198509973277E-02,  7.699420638682E-02,  5.000106049301E+02,  2.666824064353E+02,  2.726849370509E+02,  4.500000000000E+01 
                F16,  2.646000000011E+03,  1.000000000000E-02,  4.483610706393E+02, -7.297863718330E-02,  3.597511794607E+01, -5.537091708298E-04,  2.284073272460E-06,  1.363386423171E-03, -2.371662998676E+05,  4.543023041227E+05, -9.793371651532E+02, -7.241784422127E-01, -3.456189916390E-02, -2.236523017197E-02,  6.883827826434E-01,  3.119991600892E-03, -7.956938208187E+00, -4.076058097356E-02,  7.698188378956E-02, -5.115127729825E-05,  5.249934943855E-04,  6.260322524220E-04, -1.876245092314E-05,  3.116144674593E-03, -7.956898736723E+00, -4.071349531279E-02,  7.695695073126E-02,  5.000101750154E+02,  2.668314453530E+02,  2.728497320560E+02,  4.500000000000E+01 
                F16,  2.648000000011E+03,  1.000000000000E-02,  4.484923681056E+02, -7.132831278491E-02,  3.596476540025E+01, -5.289729461944E-04,  1.070446893274E-06,  1.302268571673E-03, -2.372203241531E+05,  4.533037447967E+05, -9.793492403174E+02, -7.251136974993E-01, -3.420085324902E-02, -2.269294008473E-02,  6.874048718232E-01,  3.018893432624E-03, -7.955908464381E+00, -3.952072948596E-02,  7.694513700006E-02, -4.961616476628E-05,  5.014910240198E-04,  6.097228718423E-04, -1.798845233100E-05,  3.015161964427E-03, -7.955870759951E+00, -3.947487072377E-02,  7.692123335502E-02,  5.000097602070E+02,  2.669738538835E+02,  2.730071446825E+02,  4.500000000000E+01 
                F16,  2.650000000011E+03,  1.000000000000E-02,  4.486181202355E+02, -6.968788649333E-02,  3.595487363699E+01, -5.053358586459E-04,  8.433797072794E-09,  1.243880529472E-03, -2.372719219691E+05,  4.523050579430E+05, -9.793593796419E+02, -7.260056498627E-01, -3.385513775438E-02, -2.300520115723E-02,  6.864695089622E-01,  2.920834209105E-03, -7.954924824839E+00, -3.831332997744E-02,  7.690990964388E-02, -4.812232214017E-05,  4.790352469803E-04,  5.936896588509E-04, -1.724298768929E-05,  2.917215094823E-03, -7.954888808746E+00, -3.826867732389E-02,  7.688699730210E-02,  5.000093602170E+02,  2.671099243529E+02,  2.731575047984E+02,  4.500000000000E+01 
                F16,  2.652000000011E+03,  1.000000000000E-02,  4.487385447008E+02, -6.805942464044E-02,  3.594542234953E+01, -4.827491263883E-04, -9.173759143239E-07,  1.188100230689E-03, -2.373212010494E+05,  4.513062547549E+05, -9.793677913449E+02, -7.268563527484E-01, -3.352414315982E-02, -2.330276940498E-02,  6.855749085495E-01,  2.825732083085E-03, -7.953985236346E+00, -3.713782293685E-02,  7.687614503735E-02, -4.666878689111E-05,  4.575793468411E-04,  5.779377530569E-04, -1.652564919760E-05,  2.822222290932E-03, -7.953950833417E+00, -3.709435521666E-02,  7.685418646478E-02,  5.000089747817E+02,  2.672399363075E+02,  2.733011274786E+02,  4.500000000000E+01 
                F16,  2.654000000012E+03,  1.000000000000E-02,  4.488538521185E+02, -6.644480245803E-02,  3.593639213382E+01, -4.611661468332E-04, -1.720870454258E-06,  1.134811112267E-03, -2.373682644115E+05,  4.503073454493E+05, -9.793746638134E+02, -7.276677575401E-01, -3.320728047334E-02, -2.358636132129E-02,  6.847193547138E-01,  2.733507117807E-03, -7.953087738124E+00, -3.599363950076E-02,  7.684378746807E-02, -4.525461745480E-05,  4.370781281138E-04,  5.624713498581E-04, -1.583586602485E-05,  2.730103686819E-03, -7.953054876581E+00, -3.595133522424E-02,  7.682274593483E-02,  5.000086036244E+02,  2.673641570683E+02,  2.734383136777E+02,  4.500000000000E+01 
                F16,  2.656000000012E+03,  1.000000000000E-02,  4.489642461027E+02, -6.484571666077E-02,  3.592776445636E+01, -4.405423977183E-04, -2.414566306046E-06,  1.083901861782E-03, -2.374132105583E+05,  4.493083393522E+05, -9.793801672150E+02, -7.284417190252E-01, -3.290398095702E-02, -2.385665619333E-02,  6.839011989871E-01,  2.644081244810E-03, -7.952230457987E+00, -3.488020326738E-02,  7.681278253896E-02, -4.387889338480E-05,  4.174885483751E-04,  5.472937799180E-04, -1.517289845287E-05,  2.640781283260E-03, -7.952199069289E+00, -3.483904069540E-02,  7.679262233906E-02,  5.000082464325E+02,  2.674828422613E+02,  2.735693508716E+02,  4.500000000000E+01 
                F16,  2.658000000012E+03,  1.000000000000E-02,  4.490699233532E+02, -6.326369727654E-02,  3.591952160848E+01, -4.208353426445E-04, -3.009764042607E-06,  1.035266176986E-03, -2.374561336715E+05,  4.483092449751E+05, -9.793844550988E+02, -7.291800005392E-01, -3.261369579290E-02, -2.411429825407E-02,  6.831188580914E-01,  2.557378221488E-03, -7.951411607771E+00, -3.379693195745E-02,  7.678307746285E-02, -4.254071533335E-05,  3.987699145163E-04,  5.324075822174E-04, -1.453588718347E-05,  2.554178905290E-03, -7.951381626436E+00, -3.375688916091E-02,  7.676376405966E-02,  5.000079028511E+02,  2.675962363253E+02,  2.736945136685E+02,  4.500000000000E+01 
                F16,  2.660000000012E+03,  1.000000000000E-02,  4.491710737737E+02, -6.170011877061E-02,  3.591164665704E+01, -4.020043408083E-04, -3.516691548744E-06,  9.888025365626E-04, -2.374971237973E+05,  4.473100700864E+05, -9.793876659529E+02, -7.298842788089E-01, -3.233589569064E-02, -2.435989867413E-02,  6.823708117542E-01,  2.473323589057E-03, -7.950629478676E+00, -3.274323893482E-02,  7.675462123366E-02, -4.123920465572E-05,  3.808837883530E-04,  5.178145709286E-04, -1.392392177892E-05,  2.470222160217E-03, -7.950600842110E+00, -3.270429384910E-02,  7.673612131312E-02,  5.000075724912E+02,  2.677045729978E+02,  2.738140643920E+02,  4.500000000000E+01 
                F16,  2.662000000012E+03,  1.000000000000E-02,  4.492678806093E+02, -6.015621050671E-02,  3.590412339873E+01, -3.840105608030E-04, -3.944624370188E-06,  9.444139816145E-04, -2.375362670243E+05,  4.463108217756E+05, -9.793899246711E+02, -7.305561485140E-01, -3.207007044942E-02, -2.459403740841E-02,  6.816556005592E-01,  2.391844631769E-03, -7.949882436983E+00, -3.171853459859E-02,  7.672736466625E-02, -3.997350262461E-05,  3.637937243832E-04,  5.035158966208E-04, -1.333609984097E-05,  2.388838396888E-03, -7.949855085334E+00, -3.168066507342E-02,  7.670964611523E-02,  5.000072549441E+02,  2.678080757796E+02,  2.739282536365E+02,  4.500000000000E+01 
                F16,  2.664000000012E+03,  1.000000000000E-02,  4.493605205952E+02, -5.863306658504E-02,  3.589693632203E+01, -3.668168984211E-04, -4.301981557130E-06,  9.020079074018E-04, -2.375736456539E+05,  4.453115065123E+05, -9.793913438877E+02, -7.311971265857E-01, -3.181572848943E-02, -2.481726491671E-02,  6.809718238338E-01,  2.312870338122E-03, -7.949168920363E+00, -3.072222765763E-02,  7.670126034066E-02, -3.874276926588E-05,  3.474649712169E-04,  4.895121024279E-04, -1.277156227378E-05,  2.309956666979E-03, -7.949142796391E+00, -3.068541150270E-02,  7.668429218403E-02,  5.000069497957E+02,  2.679069583798E+02,  2.740373207969E+02,  4.500000000000E+01 
                F16,  2.666000000012E+03,  1.000000000000E-02,  4.494491641082E+02, -5.713165509359E-02,  3.589007057664E+01, -3.503878983611E-04, -4.596401440893E-06,  8.614958648450E-04, -2.376093383643E+05,  4.443121302003E+05, -9.793920251646E+02, -7.318086562571E-01, -3.157239636757E-02, -2.503010377649E-02,  6.803181375796E-01,  2.236331364321E-03, -7.948487434734E+00, -2.975372629688E-02,  7.667626250169E-02, -3.754618220226E-05,  3.318642272939E-04,  4.758031758361E-04, -1.222950333096E-05,  2.233507688556E-03, -7.948462483703E+00, -2.971794132357E-02,  7.666001483109E-02,  5.000066566373E+02,  2.680014251417E+02,  2.741414945738E+02,  4.500000000000E+01 
                F16,  2.668000000012E+03,  1.000000000000E-02,  4.495339753210E+02, -5.565282680676E-02,  3.588351194856E+01, -3.346896797089E-04, -4.834804274396E-06,  8.227933713215E-04, -2.376434203673E+05,  4.433126982265E+05, -9.793920600344E+02, -7.323921108829E-01, -3.133961828742E-02, -2.523305020176E-02,  6.796932524453E-01,  2.162159999962E-03, -7.947836551520E+00, -2.881243924362E-02,  7.665232695793E-02, -3.638293570132E-05,  3.169594911462E-04,  4.623885966126E-04, -1.170916271291E-05,  2.159423811824E-03, -7.947812721099E+00, -2.877766330318E-02,  7.663677087397E-02,  5.000063750712E+02,  2.680916714489E+02,  2.742409934555E+02,  4.500000000000E+01 
                F16,  2.670000000012E+03,  1.000000000000E-02,  4.496151123560E+02, -5.419732336305E-02,  3.587724683792E+01, -3.196898650112E-04, -5.023448134762E-06,  7.858197302990E-04, -2.376759635580E+05,  4.423132155063E+05, -9.793915309200E+02, -7.329487975419E-01, -3.111695560875E-02, -2.542657547697E-02,  6.790959317468E-01,  2.090290135619E-03, -7.947214905113E+00, -2.789777674116E-02,  7.662941100609E-02, -3.525223976748E-05,  3.027199988996E-04,  4.492673812888E-04, -1.120980990080E-05,  2.087638986784E-03, -7.947192145287E+00, -2.786398775948E-02,  7.661451858218E-02,  5.000061047111E+02,  2.681778841160E+02,  2.743360261773E+02,  4.500000000000E+01 
                F16,  2.672000000012E+03,  1.000000000000E-02,  4.496927274419E+02, -5.276578495158E-02,  3.587126223735E+01, -3.053575127476E-04, -5.167982262192E-06,  7.504978593714E-04, -2.377070366591E+05,  4.413136865239E+05, -9.793905119553E+02, -7.334799604358E-01, -3.090398635842E-02, -2.561112731084E-02,  6.785249895355E-01,  2.020657231924E-03, -7.946621190409E+00, -2.700915143646E-02,  7.660747338681E-02, -3.415331948764E-05,  2.891162171861E-04,  4.364381244839E-04, -1.073072939734E-05,  2.018088732356E-03, -7.946599453381E+00, -2.697632744575E-02,  7.659321765185E-02,  5.000058451806E+02,  2.682602417604E+02,  2.744267921605E+02,  4.500000000000E+01 
